"","dss","dss_sd","block_dss","block_dss_sd","rmse","block_rmse","full_pred_dev","model"
"1",9.96807563353588,0.72547486804018,8.76295939693335,1.34505932832605,74.965969341993,44.0985621742516,-48.7624397961315,4
"2",9.52166969278301,1.03868762022185,8.06669730271625,1.09609907407446,69.403023917915,34.7912166392284,-48.4418170946489,3
