"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
3422445079,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:WHI-1:2015:S:018036","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Old Providence and McBean Lagoon, White Shoal, Estación WHI 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.366,-81.348167,NA,NA,NA,NA,4.5,2.5,2015-04-21,21,4,2015,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Posada Santiago;Díaz Sánchez Christian Michael","","",2023-01-25 08:44:17,"","CONTINENT_COORDINATE_MISMATCH"
3422445196,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:CHE-1:2020:M:027072","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Tayrona, Bahía Chengue C1, Estación CHE 1","Magdalena","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",11.325611,-74.128361,NA,NA,NA,NA,10,2,2020-12-07,7,12,2020,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Polanco Andrea","","",2023-01-25 08:44:17,"","COORDINATE_ROUNDED"
3422445762,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:TNT-2:2014:M:005048","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, Sector Islas de San Bernardo, Isla Tintipan medio, Estación TNT 2","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",9.810056,-75.824889,NA,NA,NA,NA,10,2,2014-10-18,18,10,2014,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Galeano Elizabeth","","",2023-01-25 08:44:17,"",""
3422445805,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:TNT-2:2014:M:005022","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, Sector Islas de San Bernardo, Isla Tintipan medio, Estación TNT 2","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",9.810056,-75.824889,NA,NA,NA,NA,10,2,2014-10-18,18,10,2014,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Galeano Elizabeth","","",2023-01-25 08:44:17,"",""
3422446576,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:TIO-1:2015:M:021416","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, Noroeste de Isla Tintipan Tiosolda, Estación TIO 1","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",9.821944,-75.890833,NA,NA,NA,NA,10,2,2015-04-09,9,4,2015,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Díaz Sánchez Christian Michael;González Corredor Juan David","","",2023-01-25 08:44:17,"","COORDINATE_ROUNDED"
3422446579,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:TIO-1:2015:M:021412","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, Noroeste de Isla Tintipan Tiosolda, Estación TIO 1","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",9.821944,-75.890833,NA,NA,NA,NA,10,2,2015-04-09,9,4,2015,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Díaz Sánchez Christian Michael;González Corredor Juan David","","",2023-01-25 08:44:17,"","COORDINATE_ROUNDED"
3422446649,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:CAP-1:2016:S:007557","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Ensenada Capurganá, Estación CAP 1","Chocó","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",8.639,-77.344667,NA,NA,NA,NA,4.5,2.5,2016-04-27,27,4,2016,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","González Corredor Juan David","","",2023-01-25 08:44:17,"","COORDINATE_ROUNDED"
3422446774,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:CHE-1:2019:M:033715","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Tayrona, Bahía Chengue C1, Estación CHE 1","Magdalena","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",11.325611,-74.128361,NA,NA,NA,NA,10,2,2019-12-09,9,12,2019,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Navas Camacho Raul;Peña Agudelo Rosario Elena","","",2023-01-25 08:44:17,"","COORDINATE_ROUNDED"
3422447502,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:MAR-1:2021:S:031173","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Old Providence and McBean Lagoon, Maracaibo, Estación MAR 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.375383,-81.352517,NA,NA,NA,NA,4.5,2.5,2021-05-12,12,5,2021,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","González Corredor Juan David","","",2023-01-25 08:44:17,"","CONTINENT_COORDINATE_MISMATCH"
3422447851,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:NCH-1:2017:M:009603","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Old Providence and McBean Lagoon, Narrow Channel, Estación NCH 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.368194,-81.334306,NA,NA,NA,NA,10,2,2017-05-11,11,5,2017,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","González Corredor Juan David","","",2023-01-25 08:44:17,"","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH"
