"scientificName","decimalLongitude","decimalLatitude"
"mybo",-74.192778,11.295889
"mybo",-74.116944,11.331361
"mybo",-74.128611,11.329861
"mybo",-93.57722,27.90028
"mybo",-93.6,27.9
"mybo",-82.25,26.7
"mybo",-90.28629,21.441469
"mybo",-40.3375,-20.319722
"mybo",-34.880833,-8.054167
"mybo",-34.880833,-8.054167
"mybo",-34.880833,-8.054167
"mybo",-88.299,18.49
"mybo",-87.794,18.263
"mybo",-87.794,18.263
"mybo",-87.794,18.263
"mybo",-87.794,18.263
"mybo",-88.299,18.49
"mybo",-87.794,18.263
"mybo",-87.794,18.263
"mybo",-88.299,18.49
"mybo",-87.794,18.263
"mybo",-88.299,18.49
"mybo",-88.299,18.49
"mybo",-87.794,18.263
"mybo",-87.794,18.263
"mybo",-88.299,18.49
"mybo",-88.299,18.49
"mybo",-81.405056,13.362722
"mybo",-76.6707,34.717098
"mybo",-80.066399,32.656601
"mybo",-76.643402,34.710701
"mybo",-76.752197,34.721699
"mybo",-76.938599,34.181599
"mybo",-78.508003,33.8829
"mybo",-77.976402,33.961201
"mybo",-76.681,34.706001
"mybo",-80.557297,24.9429
"mybo",-76.751999,34.722301
"mybo",-77.817108,34.212044
"mybo",-96.218508,28.679454
"mybo",-95.107391,29.101721
"mybo",-93.8164,27.8736
"mybo",-81.73396,12.50236
"mybo",-74.370117,11.1063
"mybo",-74.455717,11.073367
"mybo",-34.80645,-20.576717
"mybo",-29.31035,-20.525417
"mybo",-80.512353,25.009684
"mybo",-74.111944,11.339278
"mybo",-75.746444,10.234194
"mybo",-74.128611,11.329861
"mybo",-77.356667,8.672167
"mybo",-74.128361,11.325611
"mybo",-75.746444,10.234194
"mybo",-74.128611,11.329861
"mybo",-81.397067,13.398717
"mybo",-74.128361,11.325611
"mybo",-75.746444,10.234194
"mybo",-74.111944,11.339278
"mybo",-77.356667,8.672167
"mybo",-76.207639,9.380111
"mybo",-74.128611,11.329861
"mybo",-74.128361,11.325611
"mybo",-81.396967,13.367233
"mybo",-77.358667,8.670417
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-77.411111,18.469333
"mybo",-79.881667,9.37
"mybo",-88.078889,30.251389
"mybo",-82.759722,27.589722
"mybo",-88.403611,30.212222
"mybo",-88.382222,30.358056
"mybo",-87.143333,30.346111
"mybo",-88.509444,30.216111
"mybo",-88.0775,30.250556
"mybo",-86.495833,30.396944
"mybo",-89.933333,29.233333
"mybo",-81.72917,25.97222
"mybo",-76.144902,25.008892
"mybo",-76.752499,34.721225
"mybo",-80.376667,25.011667
"mybo",-76.144902,25.008892
"mybo",-80.116978,26.102226
"mybo",-80.4475,25.08611
"mybo",-80.07222,27.002537
"mybo",-82.221333,24.458167
"mybo",-64.355992,18.718624
"mybo",-76.247563,25.190827
"mybo",-80.630556,24.8475
"mybo",-83.043752,29.146161
"mybo",-76.541134,34.598286
"mybo",-79.836433,9.39944
"mybo",-80.125066,26.084265
"mybo",-80.50278,24.99639
"mybo",-80.983037,29.221082
"mybo",-76.752499,34.721225
"mybo",-80.217691,25.599751
"mybo",-64.355992,18.718624
"mybo",-82.260863,26.715248
"mybo",-84.509946,29.91435
"mybo",-80.207047,25.618444
"mybo",-76.343233,25.29915
"mybo",-76.752499,34.721225
"mybo",-80.32211,27.471647
"mybo",-80.155955,25.730569
"mybo",-76.247563,25.190827
"mybo",-80.983037,29.221082
"mybo",-85.6774,30.102676
"mybo",-76.72639,34.72278
"mybo",-76.752499,34.721225
"mybo",-76.686736,34.731095
"mybo",-80.745833,24.844167
"mybo",-79.836433,9.39944
"mybo",-87.238056,30.318611
"mybo",-58.55,8.2
