"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
1287818538,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.22522","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","PA","Crawl Cay","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",9.2654,-82.1191,NA,NA,NA,NA,NA,NA,2015-04-07 00:00:00,7,4,2015,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","SJ","","",2023-01-24 18:55:26,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287709342,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.35968","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","BR","Juarita Isla","","PRESENT",3,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",-17.9606,-38.6936,NA,NA,NA,NA,NA,NA,2012-02-29 00:00:00,29,2,2012,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:21,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287545426,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.335397","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","US","Delta Shoal Marathon FL","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6322,-81.0905,NA,NA,NA,NA,NA,NA,2010-12-21 00:00:00,21,12,2010,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","PM","","",2023-01-24 18:55:30,"","FOOTPRINT_WKT_MISMATCH"
1287549800,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.342525","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","US","Sombrero Light E FL","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6264,-81.1118,NA,NA,NA,NA,NA,NA,2010-10-13 00:00:00,13,10,2010,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:30,"","FOOTPRINT_WKT_MISMATCH"
1287545567,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.32267","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","US","Long Key SE","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6206,-82.8641,NA,NA,NA,NA,NA,NA,2011-03-07 00:00:00,7,3,2011,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:10,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287545765,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.37596","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","US","Windjammer wreck","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6243,-82.943,NA,NA,NA,NA,NA,NA,2011-03-08 00:00:00,8,3,2011,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","MLD","","",2023-01-24 18:55:10,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287709033,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.28475","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","BR","PAB04","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",-17.9591,-38.6556,NA,NA,NA,NA,NA,NA,2012-02-26 00:00:00,26,2,2012,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:21,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287709286,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.33265","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","BR","Isla Santa Barbara","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",-17.9625,-38.6964,NA,NA,NA,NA,NA,NA,2012-02-29 00:00:00,29,2,2012,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:21,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287550364,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.335246","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","US","Pillar Patch FL","","PRESENT",3,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6822,-80.9707,NA,NA,NA,NA,NA,NA,2010-10-19 00:00:00,19,10,2010,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","PM","","",2023-01-24 18:55:11,"","FOOTPRINT_WKT_MISMATCH"
1287709232,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.35924","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","BR","Juarita Isla","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",-17.9606,-38.6936,NA,NA,NA,NA,NA,NA,2012-02-29 00:00:00,29,2,2012,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:21,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
