"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
1287548530,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.44626","Animalia","Chordata",NA,"Perciformes","Labridae","Halichoeres","Halichoeres radiatus",NA,"SPECIES","Halichoeres radiatus (Linnaeus, 1758)","Halichoeres radiatus","","CO","Little Reef 3","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",12.5834,-81.6853,NA,NA,NA,NA,NA,NA,2011-03-24 00:00:00,24,3,2011,2384111,2384111,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","NJM","","",2023-01-24 18:55:11,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287548981,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.39776","Animalia","Chordata",NA,"Perciformes","Labridae","Halichoeres","Halichoeres radiatus",NA,"SPECIES","Halichoeres radiatus (Linnaeus, 1758)","Halichoeres radiatus","","PA","Chichime SW","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",9.5877,-78.8892,NA,NA,NA,NA,NA,NA,2011-03-28 00:00:00,28,3,2011,2384111,2384111,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:11,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287549179,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.39826","Animalia","Chordata",NA,"Perciformes","Labridae","Halichoeres","Halichoeres radiatus",NA,"SPECIES","Halichoeres radiatus (Linnaeus, 1758)","Halichoeres radiatus","","PA","Chichime SW","","PRESENT",3,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",9.5877,-78.8892,NA,NA,NA,NA,NA,NA,2011-03-28 00:00:00,28,3,2011,2384111,2384111,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","NJM","","",2023-01-24 18:55:11,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287550078,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.337838","Animalia","Chordata",NA,"Perciformes","Labridae","Halichoeres","Halichoeres radiatus",NA,"SPECIES","Halichoeres radiatus (Linnaeus, 1758)","Halichoeres radiatus","","US","Vaca Key Bight S FL","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.7078,-81.048,NA,NA,NA,NA,NA,NA,2010-10-16 00:00:00,16,10,2010,2384111,2384111,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:11,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287691270,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.20370","Animalia","Chordata",NA,"Perciformes","Labridae","Halichoeres","Halichoeres radiatus",NA,"SPECIES","Halichoeres radiatus (Linnaeus, 1758)","Halichoeres radiatus","","ZZ","Tolo","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",12.2116,-68.3285,NA,NA,NA,NA,NA,NA,2012-06-11 00:00:00,11,6,2012,2384111,2384111,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","RSS","","",2023-01-24 18:55:20,"","COUNTRY_COORDINATE_MISMATCH;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287544931,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.340240","Animalia","Chordata",NA,"Perciformes","Labridae","Halichoeres","Halichoeres radiatus",NA,"SPECIES","Halichoeres radiatus (Linnaeus, 1758)","Halichoeres radiatus","","US","Vaca Key Bight FL","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6926,-81.061,NA,NA,NA,NA,NA,NA,2010-10-16 00:00:00,16,10,2010,2384111,2384111,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:30,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287547268,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.44118","Animalia","Chordata",NA,"Perciformes","Labridae","Halichoeres","Halichoeres radiatus",NA,"SPECIES","Halichoeres radiatus (Linnaeus, 1758)","Halichoeres radiatus","","CO","Starboard Harbour Buoy","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",13.3895,-81.3848,NA,NA,NA,NA,NA,NA,2011-03-20 00:00:00,20,3,2011,2384111,2384111,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:11,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287548223,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.44508","Animalia","Chordata",NA,"Perciformes","Labridae","Halichoeres","Halichoeres radiatus",NA,"SPECIES","Halichoeres radiatus (Linnaeus, 1758)","Halichoeres radiatus","","CO","Little Reef 3","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",12.5834,-81.6853,NA,NA,NA,NA,NA,NA,2011-03-24 00:00:00,24,3,2011,2384111,2384111,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","NB","","",2023-01-24 18:55:30,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287549808,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.342508","Animalia","Chordata",NA,"Perciformes","Labridae","Halichoeres","Halichoeres radiatus",NA,"SPECIES","Halichoeres radiatus (Linnaeus, 1758)","Halichoeres radiatus","","US","Sombrero Light E FL","","PRESENT",6,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6264,-81.1118,NA,NA,NA,NA,NA,NA,2010-10-13 00:00:00,13,10,2010,2384111,2384111,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:30,"","FOOTPRINT_WKT_MISMATCH"
1287550112,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.339916","Animalia","Chordata",NA,"Perciformes","Labridae","Halichoeres","Halichoeres radiatus",NA,"SPECIES","Halichoeres radiatus (Linnaeus, 1758)","Halichoeres radiatus","","US","Coffins Patch W FL","","PRESENT",4,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6855,-80.9645,NA,NA,NA,NA,NA,NA,2010-10-17 00:00:00,17,10,2010,2384111,2384111,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:30,"","FOOTPRINT_WKT_MISMATCH"
