"scientificName","decimalLongitude","decimalLatitude"
"hara",-60.9730555556,14.0625
"hara",-64.6546173096,17.7660102844
"hara",-64.6103286743,17.7865905762
"hara",-60.9666671753,14.0638885498
"hara",-64.7215270996,18.3658103943
"hara",-64.5850524902,17.7629985809
"hara",-64.5823974609,17.7679290771
"hara",-64.6122207642,17.802570343
"hara",-64.6000518799,17.7894592285
"hara",-64.5830993652,17.7647399902
"hara",-74.1319274902,11.3280267715
"hara",-41.98333333,-22.96666667
"hara",-64.5805969238,17.7859096527
"hara",-60.5200004578,11.3144435883
"hara",-64.6257171631,17.7908992767
"hara",-64.5839004517,17.763299942
"hara",-64.6136322021,17.789390564
"hara",-64.6027374268,17.7620601654
"hara",-64.6938934326,18.3443908691
"hara",-39.2000007629,-17.1000003815
"hara",-64.6341781616,17.7921104431
"hara",-64.6184692383,17.7890892029
"hara",-64.6253890991,17.8012504578
"hara",-64.6460037231,17.78565979
"hara",-64.6311569214,17.7975502014
"hara",-64.6754302979,18.3391399384
"hara",-80.0611114502,23.0433330536
"hara",-64.7035293579,18.3409309387
"hara",-64.5830993652,17.7647399902
"hara",-64.5723114014,17.762670517
"hara",-64.6356811523,17.7890605927
"hara",-64.6680221558,17.7743606567
"hara",-64.6182479858,17.7837200165
"hara",-64.5785675049,17.7595405579
"hara",-64.6108016968,17.789390564
"hara",-64.6343765259,17.7652397156
"hara",-64.5785827637,17.7909202576
"hara",-64.6343536377,17.7947025299
"hara",-64.7016906738,18.3436698914
"hara",-64.6166000366,17.7838001251
"hara",-64.6094284058,17.786939621
"hara",-64.612121582,17.7896900177
"hara",-64.6281661987,17.7658004761
"hara",-64.6183929443,17.7847099304
"hara",-64.6115722656,17.7878093719
"hara",-64.5733032227,17.7658596039
"hara",-64.6931228638,18.3399105072
"hara",-64.5682373047,17.7793903351
"hara",-64.7933502197,18.266210556
"hara",-64.6867904663,18.3582801819
"hara",-64.6106262207,17.7872905731
"hara",-64.5972137451,17.761680603
"hara",-64.6016235352,17.7984600067
"hara",-64.6100234985,17.8023109436
"hara",-64.7620925903,18.3612098694
"hara",-64.6126022339,17.7854309082
"hara",-64.5774230957,17.7793197632
"hara",-64.6022491455,17.7981491089
"hara",-64.5956420898,17.7838401794
"hara",-60.981667,14.108333
"hara",-64.7615585327,18.3623409271
"hara",-64.5808105469,17.7821598053
"hara",-64.620880127,17.7827396393
"hara",-64.6368103027,17.7933197021
"hara",-64.6136627197,17.7848396301
"hara",-64.7017593384,18.342710495
"hara",-64.6182479858,17.7837200165
"hara",-64.5775909424,17.7596092224
"hara",-64.6040496826,17.7624607086
"hara",-64.6184692383,17.7904491425
"hara",-64.6116333008,17.7895107269
"hara",-64.5827484131,17.7631702423
"hara",-64.6198272705,17.7826690674
"hara",-64.6000137329,17.7623806
"hara",-64.5793762207,17.7771892548
"hara",-64.5943069458,17.7804508209
"hara",-64.5754470825,17.7744293213
"hara",-64.5756530762,17.7640304565
"hara",-64.5876617432,17.7804107666
"hara",-64.6487121582,17.7625293732
"hara",-64.6167373657,17.7908496857
"hara",-64.6762542725,18.3393058777
"hara",-64.6105270386,17.7996101379
"hara",-64.7850265503,18.349899292
"hara",-64.6100311279,17.7883796692
"hara",-64.6149673462,17.7889995575
"hara",-64.6117401123,17.789730072
"hara",-64.6200866699,17.7901706696
"hara",-64.5849304199,17.7787799835
"hara",-64.5806503296,17.7897701263
"hara",-64.5827484131,17.7631702423
"hara",-64.6288070679,17.7998409271
"hara",-64.5797729492,17.781539917
"hara",-64.5765838623,17.7606544495
"hara",-64.6276397705,17.7888202667
"hara",-59.4966659546,13.195555687
"hara",-59.5974998474,13.3194446564
"hara",-64.6854476929,18.3465003967
"hara",-64.6478500366,17.7149295807
"hara",-64.6905136108,18.3405990601
"hara",-64.6336898804,17.7926597595
"hara",-64.6100006104,17.7875785828
"hara",-64.6023330688,17.7877101898
"hara",-60.9744444444,14.0522222222
"hara",-64.6293792725,17.7912406921
"hara",-64.668006897,18.3337497711
"hara",-60.974445343,14.0522222519
"hara",-80.1269,25.4236
"hara",-64.5687026978,17.7611694336
"hara",-64.6172637939,17.7665901184
"hara",-64.6246566772,17.7972602844
"hara",-64.6141586304,17.7634181976
"hara",-59.6450004578,13.1894445419
"hara",-64.6325378418,17.7962303162
"hara",-64.6473617554,17.7663593292
"hara",-64.6091003418,17.7873058319
"hara",-64.6113815308,17.7880592346
"hara",-59.5975,13.3194444444
"hara",-64.7694473267,18.3152980804
"hara",-64.5789031982,17.7644691467
"hara",-64.5836486816,17.7633991241
"hara",-64.5877380371,17.7911205292
"hara",-64.6122283936,17.7613792419
"hara",-64.70677948,18.3074817657
"hara",-64.564956665,17.7570304871
"hara",-59.6455574036,13.234167099
"hara",-64.5794677734,17.7817192078
"hara",-64.6633682251,18.3344402313
"hara",-64.6680831909,18.3323707581
"hara",-64.6274795532,17.7900295258
"hara",-64.6164169312,17.7895793915
"hara",-64.6987075806,18.279460907
"hara",-64.6990203857,18.3321418762
"hara",-64.6388015747,17.7953395844
"hara",-64.6323699951,17.790599823
"hara",-64.6111297607,17.7864608765
"hara",-76.1188735962,23.7605991364
"hara",-60.975,14.0583333333
"hara",-64.6338806152,17.789390564
"hara",-64.6101074219,17.7876300812
"hara",-64.7058029175,18.3039207458
"hara",-67.0025405884,17.9431705475
"hara",-64.6130371094,17.7891292572
"hara",-60.8333333333,11.1666666667
"hara",-64.5805511475,17.768819809
"hara",-64.5913314819,17.780210495
"hara",-64.6225280762,17.8061103821
"hara",-64.6135864258,17.7898902893
"hara",-64.6268234253,17.79322052
"hara",-64.6340789795,17.790599823
"hara",-64.600112915,17.7895698547
"hara",-64.6070022583,17.7374591827
"hara",-64.7676696777,18.3146266937
"hara",-76.1314697266,23.8039798737
"hara",-64.6137237549,17.7896194458
"hara",-64.6103134155,17.7872695923
"hara",-64.6232833862,17.7831497192
"hara",-59.6425,13.1916666667
"hara",-64.6987533569,18.3303203583
"hara",-82.8099975586,9.75
"hara",-64.6014633179,17.7944507599
"hara",-64.5787734985,17.7664108276
"hara",-64.6107406616,17.7972793579
"hara",-64.6117630005,17.7894306183
"hara",-64.6303482056,17.7900295258
"hara",-64.7276916504,18.3180503845
"hara",-64.6141815186,17.7902202606
"hara",-59.6455555556,13.2341666667
"hara",-64.6112976074,17.7879600525
"hara",-64.5933074951,17.7622299194
"hara",-64.5859527588,17.7787799835
"hara",-64.6311035156,17.8050193787
"hara",-64.6977996826,18.3266448975
"hara",-64.5910263062,17.7949085236
"hara",-64.5845031738,17.7883300781
"hara",-64.6157531738,17.790599823
"hara",-64.5786132812,17.7666606903
"hara",-59.6425018311,13.1916666031
"hara",-64.6103973389,17.7928600311
"hara",-64.6186676025,17.7616195679
"hara",-60.8333320618,11.1666669846
"hara",-64.6689224243,17.7700500488
"hara",-64.6135864258,17.784910202
"hara",-83.0100021362,10
"hara",-64.6092987061,17.7880496979
"hara",-64.6437530518,17.7647399902
"hara",-64.5691680908,17.7840194702
"hara",-64.5907669067,17.780210495
"hara",-64.5883712769,17.7849903107
"hara",-64.6291656494,17.7644786835
"hara",-64.6307373047,17.790430069
"hara",-64.60912323,17.7874603271
"hara",-64.6100006104,17.7875785828
"hara",-64.630531311,17.7893295288
"hara",-64.7284927368,18.3646392822
"hara",-64.5782699585,17.7888908386
"hara",-64.7017974854,18.3448905945
"hara",-64.6306915283,17.7654151917
"hara",-64.5969467163,17.7922096252
"hara",-64.7653427124,18.3107910156
"hara",-64.6403503418,17.765630722
"hara",-64.613319397,17.7852020264
"hara",-60.9963888889,14.0188888889
"hara",-64.5876235962,17.7849693298
"hara",-64.585609436,17.7912197113
"hara",-64.5745315552,17.7872619629
"hara",-64.5858535767,17.7644100189
"hara",-64.5886917114,17.7851009369
"hara",-64.7018966675,18.3432197571
"hara",-64.7598114014,18.3687095642
"hara",-64.6111984253,17.7863407135
"hara",-64.6455917358,17.7658233643
"hara",-64.5867080688,17.7889785767
"hara",-64.5765838623,17.7606544495
"hara",-64.6324005127,17.7943592072
"hara",-64.615447998,17.7894897461
"hara",-64.5650863647,17.7594604492
"hara",-64.5782089233,17.7681293488
"hara",-64.6098098755,17.7869606018
"hara",-80.2583312988,14.3000001907
"hara",-64.6100311279,17.7869091034
"hara",-64.6918029785,18.3173007965
"hara",-59.5980555556,13.3194444444
"hara",-64.6989364624,18.3307590485
"hara",-64.6187973022,17.7626800537
"hara",-64.6223068237,17.7937602997
"hara",-64.6311569214,17.7975502014
"hara",-64.6019973755,17.7987594604
"hara",-64.6124572754,17.7894096375
"hara",-64.6310272217,17.8053207397
"hara",-64.7990875244,18.3294811249
"hara",-64.689201355,18.3143997192
"hara",-64.6157531738,17.790599823
"hara",-64.6109695435,17.7896995544
"hara",-64.7525634766,18.3177604675
"hara",-64.6130981445,17.7851200104
"hara",-66.9139862061,17.92827034
"hara",-64.6091003418,17.7875804901
"hara",-64.595703125,17.7429409027
"hara",-64.7147750854,18.3074874878
"hara",-64.6024169922,17.7972507477
"hara",-64.6091766357,17.7875900269
"hara",-64.609703064,17.7869701385
"hara",-64.6097183228,17.7879390717
"hara",-64.6106262207,17.7872905731
"hara",-64.6550369263,17.7775993347
"hara",-64.6417236328,17.7603092194
"hara",-64.69090271,18.3389492035
"hara",-64.6591873169,17.7680606842
"hara",-60.9963874817,14.0188884735
"hara",-64.6673736572,17.77643013
"hara",-64.6983337402,18.3262405396
"hara",-64.6112136841,17.790599823
"hara",-64.5924987793,17.792350769
"hara",-64.7705307007,18.3159294128
"hara",-80.1999969482,14.3000001907
"hara",-64.6549072266,17.7659492493
"hara",-64.6191101074,17.7644901276
"hara",-59.475,13.1825
"hara",-64.6404724121,17.7597808838
"hara",-64.6021499634,17.7915096283
"hara",-64.6053237915,17.7953891754
"hara",-64.7596969604,18.3633003235
"hara",-64.7035598755,18.3417301178
"hara",-64.6103897095,17.7888202667
"hara",-59.6444444444,13.2252777778
"hara",-64.6113815308,17.7880592346
"hara",-64.5704803467,17.7628803253
"hara",-64.6302337646,17.8004302979
"hara",-64.6141586304,17.7634181976
"hara",-64.6136322021,17.789390564
"hara",-64.5879669189,17.780040741
"hara",-64.6034469604,17.8008804321
"hara",-64.5947036743,17.7674102783
"hara",-64.6095428467,17.7874908447
"hara",-64.63646698,17.7906398773
"hara",-59.644443512,13.2252779007
"hara",-64.6071166992,17.7351493835
"hara",-64.7313995361,18.3180007935
"hara",-64.6311569214,17.7975502014
"hara",-64.578666687,17.7594890594
"hara",-64.5120391846,17.7595100403
"hara",-64.621383667,17.7671203613
"hara",-64.6239089966,17.7836513519
"hara",-64.6744995117,18.3306999207
"hara",-64.6138687134,17.7889499664
"hara",-64.6259841919,17.7907180786
"hara",-64.6148376465,17.7893924713
"hara",-81.6800003052,12.6000003815
"hara",-64.6298675537,17.7920703888
"hara",-64.6100769043,17.7883205414
"hara",-64.5678024292,17.7612991333
"hara",-60.975,14.0583333333
"hara",-64.7797088623,18.311580658
"hara",-64.6982269287,18.3289604187
"hara",-64.5918502808,17.7888393402
"hara",-64.5797424316,17.7766036987
"hara",-64.6241531372,17.7916603088
"hara",-64.5768127441,17.7810401917
"hara",-64.62525177,17.7922096252
"hara",-64.627243042,17.7975006104
"hara",-64.6032485962,17.796579361
"hara",-59.5980567932,13.3194446564
"hara",-64.566116333,17.7594108582
"hara",-64.6866226196,18.3165893555
"hara",-61.355,12.631667
"hara",-64.5691680908,17.7840194702
"hara",-64.6161880493,17.7839298248
"hara",-64.61328125,17.7852592468
"hara",-64.5823364258,17.7796192169
"hara",-64.5764465332,17.7731399536
"hara",-64.5762405396,17.7650299072
"hara",-64.5693435669,17.7596797943
"hara",-64.5915374756,17.7923107147
"hara",-64.6309814453,17.7623806
"hara",-67.0520629883,17.9382991791
"hara",-64.6172332764,17.7908191681
"hara",-64.6124191284,17.8032894135
"hara",-64.5655212402,17.7576293945
"hara",-64.596786499,17.7430095673
"hara",-64.7941589355,18.352399826
"hara",-64.6988677979,18.3319396973
"hara",-64.7945556641,18.3197345734
"hara",-66.8655929565,17.9410095215
"hara",-64.6184692383,17.7904491425
"hara",-64.5849227905,17.7757701874
"hara",-64.6323699951,17.790599823
"hara",-64.5898132324,17.7930603027
"hara",-64.6605529785,17.7681999207
"hara",-64.5887985229,17.769159317
"hara",-64.6172332764,17.7908191681
"hara",-64.744102478,18.3194007874
"hara",-64.6205673218,17.7902202606
"hara",-60.9666671753,14.0638885498
"hara",-59.6447219849,13.2608337402
"hara",-64.7927856445,18.3209514618
"hara",-64.6184692383,17.7890892029
"hara",-76.1318283081,23.7682209015
"hara",-76.637642,25.498674
"hara",-64.6153030396,17.7833900452
"hara",-64.6977386475,18.3181095123
"hara",-64.634185791,17.7894077301
"hara",-64.6252670288,17.791469574
"hara",-64.6194534302,17.790769577
"hara",-64.5968475342,17.7995605469
"hara",-82.75,9.65999984741
"hara",-64.6092147827,17.8020439148
"hara",-64.609046936,17.7986698151
"hara",-64.5762634277,17.7779693604
"hara",-64.6199035645,17.7904701233
"hara",-64.6368637085,17.7949695587
"hara",-64.6101226807,17.7918300629
"hara",-64.6982421875,18.3510761261
"hara",-64.5678710938,17.759929657
"hara",-64.6929168701,18.3402900696
"hara",-64.682975769,18.3443031311
"hara",-64.692527771,18.3414402008
"hara",-64.6854705811,18.3464679718
"hara",-66.9624862671,17.9371490479
"hara",-64.6571807861,17.778339386
"hara",-64.6369094849,17.7693996429
"hara",-64.7017822266,18.3443202972
"hara",-64.6938095093,18.3474502563
"hara",-60.9749984741,14.0583333969
"hara",-64.5805435181,17.765630722
"hara",-64.5787124634,17.7795696259
"hara",-60.5516662598,11.3188886642
"hara",-64.7536621094,18.3175506592
"hara",-64.6899414062,18.3409099579
"hara",-64.5910263062,17.7949085236
"hara",-64.7668075562,18.356218338
"hara",-64.6298522949,17.7641201019
"hara",-64.6153030396,17.7833900452
"hara",-64.6953430176,18.3537693024
"hara",-64.5681991577,17.7629699707
"hara",-64.6473617554,17.7663593292
"hara",-64.7036209106,18.2994098663
"hara",-64.5966033936,17.7964401245
"hara",-81.6999969482,12.5100002289
"hara",-64.6130371094,17.7849998474
"hara",-64.6368637085,17.7999706268
"hara",-64.6996994019,18.3321800232
"hara",-64.5826568604,17.7813892365
"hara",-64.6469726562,17.7620391846
"hara",-64.6917419434,18.3370304108
"hara",-64.618888855,17.7893505096
"hara",-64.6266326904,17.7842502594
"hara",-64.696647644,18.3186244965
"hara",-64.6173171997,17.7305393219
"hara",-61.45,12.4666666667
"hara",-64.7922439575,18.3152122498
"hara",-64.6489105225,17.7617092133
"hara",-64.5833511353,17.7691707611
"hara",-64.6931991577,18.3367996216
"hara",-64.624710083,17.7922801971
"hara",-64.6113586426,17.7893104553
"hara",-64.621963501,17.7635097504
"hara",-64.5853729248,17.7967090607
"hara",-60.9666666667,14.0638888889
"hara",-64.7890625,18.3137950897
"hara",-64.631072998,17.8044109344
"hara",-64.5744934082,17.7907505035
"hara",-64.7878875732,18.3490886688
"hara",-64.6748123169,18.3384494781
"hara",-64.575843811,17.7650108337
"hara",-64.6101226807,17.7880496979
"hara",-64.6334381104,17.8026695251
"hara",-64.56590271,17.7607192993
"hara",-64.6178512573,17.7640991211
"hara",-64.6239089966,17.7836513519
"hara",-64.5718307495,17.7827091217
"hara",-64.6095275879,17.7871799469
"hara",-64.5897827148,17.7681999207
"hara",-64.6284637451,17.7814102173
"hara",-64.6332778931,17.7656497955
"hara",-64.5966033936,17.7964401245
"hara",-64.6100463867,17.7866401672
"hara",-64.6331863403,17.804309845
"hara",-64.6721420288,17.7757797241
"hara",-82.8099975586,9.82999992371
"hara",-64.6384124756,17.7672195435
"hara",-64.6993408203,18.3176326752
"hara",-64.6103286743,17.7865905762
"hara",-64.6177520752,17.801410675
"hara",-64.7993087769,18.3325805664
"hara",-60.9749984741,14.0583333969
"hara",-64.6100006104,17.7886009216
"hara",-64.7034988403,18.3409805298
"hara",-64.5687026978,17.7611694336
"hara",-64.6097106934,17.787109375
"hara",-64.591293335,17.7592792511
"hara",-64.6103897095,17.7888202667
"hara",-64.7164916992,18.3669109344
"hara",-64.6242980957,17.8034496307
"hara",-64.6277770996,17.7992095947
"hara",-64.6327972412,17.7929992676
"hara",-64.7652282715,18.3578796387
"hara",-64.6212768555,17.7908706665
"hara",-64.6355133057,17.7935199738
"hara",-64.7912597656,18.3413314819
"hara",-64.5921020508,17.7816696167
"hara",-64.6127319336,17.7853794098
"hara",-64.6929702759,18.3433589935
"hara",-64.6165008545,17.7639598846
"hara",-64.6253890991,17.8012504578
"hara",-59.4749984741,13.1824998856
"hara",-64.575843811,17.7650108337
"hara",-42,-23
"hara",-64.6133270264,17.7851600647
"hara",-64.760597229,18.3153190613
"hara",-64.6229705811,17.7662601471
"hara",-64.7965698242,18.3270397186
"hara",-64.6040496826,17.7624607086
"hara",-64.6147232056,17.8027000427
"hara",-64.5909194946,17.7676391602
"hara",-64.6177520752,17.801410675
"hara",-64.774772644,18.318479538
"hara",-80.1269,25.4236
"hara",-64.6135025024,17.7887592316
"hara",-64.6096801758,17.7871398926
"hara",-64.6249084473,17.7921199799
"hara",-64.591583252,17.7679100037
"hara",-64.7716903687,18.3525791168
"hara",-59.6516685486,13.2888889313
"hara",-60.8250007629,11.1866674423
"hara",-64.776008606,18.3616294861
"hara",-64.6147079468,17.7896595001
"hara",-64.7798080444,18.3132324219
"hara",-64.5702514648,17.7628707886
"hara",-78.620833,9.522222
"hara",-64.594619751,17.7858791351
"hara",-64.7951583862,18.3220996857
"hara",-64.6988677979,18.3516693115
"hara",-64.6101226807,17.7880496979
"hara",-64.607208252,17.7968502045
"hara",-67.1058883667,17.9167194366
"hara",-64.6303482056,17.7900295258
"hara",-64.6978225708,18.3520393372
"hara",-64.6342468262,17.803850174
"hara",-64.6690139771,18.3476772308
"hara",-64.609161377,17.7877941132
"hara",-64.6040802002,17.7860393524
"hara",-64.6105194092,17.7966194153
"hara",-64.5806732178,17.7655296326
"hara",-64.7770462036,18.3538208008
"hara",-64.6241607666,17.7920608521
"hara",-64.6097106934,17.787109375
"hara",-64.6647262573,17.7755908966
"hara",-81.3467,13.3659
"hara",-64.6271362305,17.7888698578
"hara",-64.6276626587,17.7922897339
"hara",-64.5877380371,17.7911205292
"hara",-64.7018508911,18.3433609009
"hara",-59.6447219849,13.2608337402
"hara",-64.6157531738,17.7987194061
"hara",-64.6757965088,18.3355007172
"hara",-64.6032104492,17.7964801788
"hara",-59.4966666667,13.1955555556
"hara",-64.6111221313,17.7891998291
"hara",-64.6153030396,17.7833900452
"hara",-64.6605529785,17.7681999207
"hara",-64.6340789795,17.790599823
"hara",-64.5771865845,17.7599105835
"hara",-64.6079406738,17.801820755
"hara",-64.6105194092,17.7966194153
"hara",-64.6127166748,17.7881793976
"hara",-64.6108779907,17.7893104553
"hara",-33.81666667,-3.85
"hara",-64.5846328735,17.7826499939
"hara",-64.7814025879,18.3472690582
"hara",-64.6218566895,17.7913608551
"hara",-64.6186065674,17.7614498138
"hara",-64.6097946167,17.7874660492
"hara",-64.7960968018,18.3556671143
"hara",-64.7013473511,18.3110198975
"hara",-64.6103897095,17.7888202667
"hara",-64.7021026611,18.3108005524
"hara",-64.5958862305,17.7994995117
"hara",-64.8004226685,18.3550491333
"hara",-64.6105728149,17.7877597809
"hara",-64.6578369141,17.70952034
"hara",-64.6293487549,17.7872676849
"hara",-64.6105194092,17.7966194153
"hara",-64.6094284058,17.786939621
"hara",-76.1243972778,23.7916698456
"hara",-64.6087875366,17.7863693237
"hara",-64.5921478271,17.779340744
"hara",-64.6101608276,17.7865905762
"hara",-64.6299209595,17.7655906677
"hara",-64.6112136841,17.7878894806
"hara",-64.774559021,18.3605899811
"hara",-64.6116333008,17.7895107269
"hara",-59.474445343,13.1833333969
"hara",-64.5924377441,17.7804508209
"hara",-64.6356887817,17.7942314148
"hara",-64.5949935913,17.7950592041
"hara",-64.5805435181,17.765630722
"hara",-64.5678024292,17.7612991333
"hara",-64.5857696533,17.7832508087
"hara",-60.5294456482,11.3561105728
"hara",-64.5977172852,17.7830295563
"hara",-78.525833,9.431111
"hara",-59.4749984741,13.1824998856
"hara",-64.6171264648,17.7893695831
"hara",-64.6109085083,17.7863712311
"hara",-64.6335296631,17.7905406952
"hara",-64.6093902588,17.7870998383
"hara",-59.5477790833,13.0602779388
"hara",-64.6297531128,17.7657699585
"hara",-64.6011505127,17.7399692535
"hara",-64.6093978882,17.7878799438
"hara",-64.6279983521,17.7916202545
"hara",-64.6176071167,17.7847805023
"hara",-64.6344909668,17.7947101593
"hara",-64.587677002,17.7939796448
"hara",-60.5066680908,11.3066673279
"hara",-59.645,13.1894444444
"hara",-64.6358032227,17.7876091003
"hara",-64.6996612549,18.3319206238
"hara",-64.5736236572,17.7787704468
"hara",-64.5968322754,17.7620391846
"hara",-64.5753936768,17.776720047
"hara",-64.62525177,17.7922096252
"hara",-64.6341781616,17.7924098969
"hara",-64.6221084595,17.7637805939
"hara",-60.5016670227,11.3055562973
"hara",-64.6298522949,17.7641201019
"hara",-60.5574989319,11.320555687
"hara",-64.6125030518,17.7992992401
"hara",-66.9322967529,17.9022808075
"hara",-64.6236724854,17.8023891449
"hara",-64.7740249634,18.3180713654
"hara",-64.5854568481,17.7675209045
"hara",-64.5917434692,17.7960700989
"hara",-64.6087875366,17.7863693237
"hara",-64.5946426392,17.7619495392
"hara",-64.609161377,17.787530899
"hara",-64.5839004517,17.763299942
"hara",-64.7547836304,18.3603000641
"hara",-61.4500007629,12.4666671753
"hara",-64.6091003418,17.7875804901
"hara",-64.6891937256,18.342130661
"hara",-64.7029495239,18.3461494446
"hara",-59.6447222222,13.2608333333
"hara",-64.641242981,17.7598705292
"hara",-64.6273117065,17.7638492584
"hara",-64.5926437378,17.787279129
"hara",-64.7442016602,18.3201999664
"hara",-64.6289215088,17.7931194305
"hara",-64.6147079468,17.7896595001
"hara",-64.634185791,17.7894077301
"hara",-64.5687026978,17.7611694336
"hara",-59.5477777778,13.0602777778
"hara",-64.5687026978,17.7611694336
"hara",-64.7220611572,18.3128604889
"hara",-64.5855178833,17.7863998413
"hara",-64.5913009644,17.7679691315
"hara",-64.6106109619,17.7866706848
"hara",-64.6314926147,17.7610206604
"hara",-60.9730555556,14.0625
"hara",-78.711111,9.469444
"hara",-64.599647522,17.7624492645
"hara",-64.6315689087,17.7653999329
"hara",-64.5705871582,17.7623901367
"hara",-60.9594444444,14.0702777778
"hara",-64.6298980713,17.7918701172
"hara",-64.7766799927,18.3107891083
"hara",-64.5715103149,17.7640209198
"hara",-60.9594459534,14.0702781677
"hara",-64.6249084473,17.7921199799
"hara",-64.6310577393,17.7662506104
"hara",-64.5827636719,17.777179718
"hara",-64.7132949829,18.3087425232
"hara",-64.5787963867,17.7657604218
"hara",-64.5794296265,17.77602005
"hara",-64.6092147827,17.8020439148
"hara",-64.6997833252,18.3160991669
"hara",-64.5782318115,17.7628707886
"hara",-64.7684173584,18.3566894531
"hara",-64.7314300537,18.3169403076
"hara",-64.6100006104,17.7884807587
"hara",-64.609703064,17.7869701385
"hara",-64.6458435059,17.7649707794
"hara",-59.6516666667,13.2888888889
"hara",-81.6800003052,12.6000003815
"hara",-64.6106262207,17.7872905731
"hara",-64.7681350708,18.3123531342
"hara",-81.405056,13.362722
"hara",-64.6327972412,17.7929992676
"hara",-64.6036605835,17.7884807587
"hara",-64.6203079224,17.7972202301
"hara",-64.5987167358,17.7614402771
"hara",-64.6103210449,17.7981204987
"hara",-64.7647018433,18.3115997314
"hara",-64.6871490479,18.3445396423
"hara",-64.6997299194,18.3327198029
"hara",-59.6447222222,13.2608333333
"hara",-64.577293396,17.7808094025
"hara",-64.5827865601,17.7666893005
"hara",-64.5855331421,17.7842407227
"hara",-76.1318,23.7682
"hara",-93.81667,27.86695
"hara",-81.048,24.7078
"hara",-81.4048,13.3645
"hara",-81.3389,13.3803
"hara",-81.6836,12.5842
"hara",-81.6836,12.5842
"hara",-81.6887,12.5862
"hara",-82.8741,24.609
"hara",-81.6853,12.5834
"hara",-78.8892,9.5877
"hara",-80.9629,24.6858
"hara",-81.6853,12.5834
"hara",-88.0862,16.8086
"hara",-81.3389,13.3803
"hara",-80.9707,24.6822
"hara",-88.0831,16.8013
"hara",-82.943,24.6243
"hara",-81.374,13.4002
"hara",-81.374,13.4002
"hara",-81.6853,12.5834
"hara",-78.8892,9.5877
"hara",-78.8892,9.5877
"hara",-81.048,24.7078
"hara",-68.3285,12.2116
"hara",-81.061,24.6926
"hara",-81.3848,13.3895
"hara",-81.6853,12.5834
"hara",-81.1118,24.6264
"hara",-80.9645,24.6855
"hara",-80.9629,24.6858
"hara",-80.9707,24.6822
"hara",-82.8741,24.609
"hara",-82.943,24.6243
"hara",-81.3389,13.3803
"hara",-81.3389,13.3803
"hara",-81.6836,12.5842
"hara",-81.0905,24.6322
"hara",-81.4059,24.5457
"hara",-81.374,13.4002
"hara",-81.7172,12.5868
"hara",-88.0862,16.8086
"hara",-81.6887,12.5862
"hara",-88.0831,16.8013
"hara",-80.9645,24.6855
"hara",-81.6887,12.5862
"hara",-81.4059,24.5457
"hara",-81.3671,13.4564
"hara",-81.3848,13.3895
"hara",-78.8892,9.5877
"hara",-68.352,12.2188
"hara",-81.344,13.3748
"hara",-81.0905,24.6322
"hara",-88.1012,16.78
"hara",-81.4115,13.3279
"hara",-81.6853,12.5834
"hara",-78.8892,9.5877
"hara",-81.1093,24.6256
"hara",-81.374,13.4002
"hara",-81.4052,24.5468
"hara",-81.1093,24.6256
"hara",-71.4801,21.5374
"hara",-80.25,14.35
"hara",-39.18,-17.1
