"","dss","dss_sd","block_dss","block_dss_sd","rmse","block_rmse","full_pred_dev","model"
"1",7.76435896131282,1.43068387062247,7.60903218324208,0.657760294923948,34.6921083852913,23.6334578926592,-31.5175455569971,1
"2",7.74373169165552,1.44618323065564,7.15657944211695,0.713358552511067,33.7404736364158,21.0713140625252,-31.7440997848443,2
"3",8.15296246582676,1.5532832582496,7.95721518312978,0.608436441363289,39.4320409508366,26.3548410805679,-33.3799134057025,3
