"","full_auc","cv_auc","full_tss","cv_tss","full_boyce","cv_boyce","model"
"1",0.969975490196078,0.840379901960784,0.868259803921569,0.626838235294118,0.961,0.657,4
"2",0.969975490196078,0.832414215686274,0.878676470588235,0.585171568627451,0.98,0.564,3
