"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
1287545074,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.339950","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Looe Reef Deep FL","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.5406,-81.4157,NA,NA,NA,NA,NA,NA,2010-10-18,18,10,2010,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:30,"","FOOTPRINT_WKT_MISMATCH"
1287549764,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.342481","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Sombrero Light E FL","","PRESENT",5,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6264,-81.1118,NA,NA,NA,NA,NA,NA,2010-10-13,13,10,2010,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:30,"","FOOTPRINT_WKT_MISMATCH"
1287549782,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.342482","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Sombrero Light E FL","","PRESENT",4,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6264,-81.1118,NA,NA,NA,NA,NA,NA,2010-10-13,13,10,2010,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:30,"","FOOTPRINT_WKT_MISMATCH"
1287691027,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.25236","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","ZZ","Red Slave","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",12.0262,-68.2525,NA,NA,NA,NA,NA,NA,2012-06-13,13,6,2012,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","RSS","","",2023-01-24 18:55:35,"","COUNTRY_COORDINATE_MISMATCH;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287548974,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.40007","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","PA","Chichime NE","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",9.5847,-78.8684,NA,NA,NA,NA,NA,NA,2011-03-28,28,3,2011,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","MLD","","",2023-01-24 18:55:11,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287549784,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.340020","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Sombrero Light FL","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6256,-81.1093,NA,NA,NA,NA,NA,NA,2010-10-14,14,10,2010,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:11,"","FOOTPRINT_WKT_MISMATCH"
1287549964,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.340199","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Sombrero Light Deep FL","","PRESENT",14,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.622,-81.1105,NA,NA,NA,NA,NA,NA,2010-10-14,14,10,2010,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","PM","","",2023-01-24 18:55:11,"","FOOTPRINT_WKT_MISMATCH"
1287550070,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.339799","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Coffins Patch E FL","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6858,-80.9629,NA,NA,NA,NA,NA,NA,2010-10-17,17,10,2010,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:11,"","FOOTPRINT_WKT_MISMATCH"
1287550386,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.335309","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Vaca Key Bight East FL","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6898,-81.0297,NA,NA,NA,NA,NA,NA,2010-10-19,19,10,2010,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:11,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287691380,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.20462","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","ZZ","Karpata","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",12.2188,-68.352,NA,NA,NA,NA,NA,NA,2012-06-12,12,6,2012,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","RSS","","",2023-01-24 18:55:20,"","COUNTRY_COORDINATE_MISMATCH;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287691443,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.20518","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","ZZ","Windsock","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",12.1313,-68.285,NA,NA,NA,NA,NA,NA,2012-06-12,12,6,2012,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","RSS","","",2023-01-24 18:55:20,"","COUNTRY_COORDINATE_MISMATCH;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287830736,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.331747","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","TC","Rock'n'Roll","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",21.4923,-72.218,NA,NA,NA,NA,NA,NA,2015-05-02,2,5,2015,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","RSS","","",2023-01-24 18:55:26,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287544808,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.342558","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Sombrero Light FL","","PRESENT",28,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6256,-81.1093,NA,NA,NA,NA,NA,NA,2010-10-14,14,10,2010,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","PM","","",2023-01-24 18:55:10,"","FOOTPRINT_WKT_MISMATCH"
1287545203,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.337642","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Looe Reef Marker Post FL","","PRESENT",3,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.5468,-81.4052,NA,NA,NA,NA,NA,NA,2010-10-18,18,10,2010,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","PM","","",2023-01-24 18:55:10,"","FOOTPRINT_WKT_MISMATCH"
1287545672,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.37505","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Windjammer wreck","","PRESENT",3,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6243,-82.943,NA,NA,NA,NA,NA,NA,2011-03-08,8,3,2011,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:10,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287546068,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.44736","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","KY","Grand Cayman anchorage","","PRESENT",11,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",19.3066,-81.387,NA,NA,NA,NA,NA,NA,2011-03-12,12,3,2011,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:10,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287548048,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.37208","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","CO","Little Reef","","PRESENT",8,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",12.5842,-81.6836,NA,NA,NA,NA,NA,NA,2011-03-22,22,3,2011,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","NJM","","",2023-01-24 18:55:10,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287548129,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.37279","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","CO","Little Reef","","PRESENT",4,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",12.5842,-81.6836,NA,NA,NA,NA,NA,NA,2011-03-22,22,3,2011,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","MLD","","",2023-01-24 18:55:10,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287549119,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.39812","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","PA","Chichime SW","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",9.5877,-78.8892,NA,NA,NA,NA,NA,NA,2011-03-28,28,3,2011,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","NJM","","",2023-01-24 18:55:11,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287549155,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.40054","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","PA","Chichime NE","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",9.5847,-78.8684,NA,NA,NA,NA,NA,NA,2011-03-28,28,3,2011,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","NAW","","",2023-01-24 18:55:11,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287709120,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.35760","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","BR","Lighthouse Santa Barbara","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",-17.9655,-38.694,NA,NA,NA,NA,NA,NA,2012-02-28,28,2,2012,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:21,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287544809,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.342559","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Sombrero Light FL","","PRESENT",20,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6256,-81.1093,NA,NA,NA,NA,NA,NA,2010-10-14,14,10,2010,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","PM","","",2023-01-24 18:55:29,"","FOOTPRINT_WKT_MISMATCH"
1287548166,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.37278","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","CO","Little Reef","","PRESENT",8,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",12.5842,-81.6836,NA,NA,NA,NA,NA,NA,2011-03-22,22,3,2011,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","MLD","","",2023-01-24 18:55:30,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287549156,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.39865","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","PA","Chichime SW","","PRESENT",5,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",9.5877,-78.8892,NA,NA,NA,NA,NA,NA,2011-03-28,28,3,2011,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:30,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287690915,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.25180","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","ZZ","Invisibles North","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",12.0719,-68.282,NA,NA,NA,NA,NA,NA,2012-06-13,13,6,2012,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","RSS","","",2023-01-24 18:55:36,"","COUNTRY_COORDINATE_MISMATCH;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287545063,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.339851","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","US","Coffins Patch W FL","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6855,-80.9645,NA,NA,NA,NA,NA,NA,2010-10-17,17,10,2010,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:10,"","FOOTPRINT_WKT_MISMATCH"
1287690794,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.25057","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","ZZ","Vista Blue","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",12.0321,-68.2598,NA,NA,NA,NA,NA,NA,2012-06-11,11,6,2012,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","RSS","","",2023-01-24 18:55:20,"","COUNTRY_COORDINATE_MISMATCH;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287546768,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.40233","Animalia","Chordata",NA,"Perciformes","Labridae","Bodianus","Bodianus rufus",NA,"SPECIES","Bodianus rufus (Linnaeus, 1758)","Bodianus rufus","","CO","The Pinacles","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",13.3803,-81.3389,NA,NA,NA,NA,NA,NA,2011-03-18,18,3,2011,5209687,5209687,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","MLD","","",2023-01-24 18:55:30,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
