"scientificName","decimalLongitude","decimalLatitude"
"acch",-77.3446666,8.639
"acch",-81.5158691406,22.0216159821
"acch",-78.9312973022,9.4767999649
"acch",-64.6247711182,17.7901000977
"acch",-76.2076389,9.3801111
"acch",-77.6892166138,24.5263309479
"acch",-75.841417,9.8065556
"acch",-77.6706771851,24.3431491852
"acch",-82.3302154541,21.5487995148
"acch",-82.9141082764,24.6340007782
"acch",-87.2482681274,18.6049995422
"acch",-75.73317,10.23526
"acch",-64.6972579956,18.3152103424
"acch",-74.1286111,11.3298611
"acch",-87.822769165,17.5483837128
"acch",-77.3268611,8.6167222
"acch",-75.7706389,10.1748611
"acch",-71.96114444,12.18377778
"acch",-64.7207794189,18.2703094482
"acch",-64.591796875,17.8013401031
"acch",-66.5924530029,11.9106330872
"acch",-64.7021865845,18.3385829926
"acch",-81.3762778,13.3178056
"acch",-64.7694473267,18.2743091583
"acch",-88.0495147705,16.9197998047
"acch",-64.7362976074,18.3719997406
"acch",-75.523109436,10.3828935623
"acch",-81.4143944,13.3655167
"acch",-74.1286111,11.3298611
"acch",-75.7706389,10.1748611
"acch",-81.33430556,13.36819444
"acch",-64.6937713623,18.2824497223
"acch",-75.7706389,10.1748611
"acch",-59.6425,13.1894444444
"acch",-74.1286111,11.3298611
"acch",-81.3969667,13.3672333
"acch",-64.6793212891,18.285320282
"acch",-64.6314926147,17.7610206604
"acch",-81.7015991211,24.5519332886
"acch",-63.2596664429,17.6266670227
"acch",-77.8573303223,24.8438301086
"acch",-66.7057647705,11.7663669586
"acch",-71.96114444,12.18377778
"acch",-74.1286111,11.3298611
"acch",-77.3566666,8.6721666
"acch",-87.8823852539,16.7407836914
"acch",-75.73317,10.23526
"acch",-77.6823501587,24.3670291901
"acch",-64.6115112305,17.7803192139
"acch",-81.34165,13.36515
"acch",-81.3970184326,21.8850841522
"acch",-64.6445236206,17.7776794434
"acch",-67.094291687,17.9214706421
"acch",-65.3268356323,18.2963829041
"acch",-77.6823501587,24.3670291901
"acch",-74.08557383,11.320529
"acch",-74.1283611,11.3256111
"acch",-64.5853271484,17.7913608551
"acch",-81.7258,12.5687
"acch",-80.6165847778,24.9044837952
"acch",-81.3906333,13.3887667
"acch",-64.5925979614,17.7585296631
"acch",-81.6956166,12.5551833
"acch",-66.8476333618,11.7355661392
"acch",-81.6999969482,12.5100002289
"acch",-64.6859436035,18.3149795532
"acch",-74.1283611,11.3256111
"acch",-77.3586666,8.6704166
"acch",-78.6542358398,9.52455043793
"acch",-74.1283611,11.3256111
"acch",-81.3969667,13.3672333
"acch",-64.6929779053,18.3340206146
"acch",-80.0688323975,19.6918334961
"acch",-81.1936035156,24.6051673889
"acch",-87.8268203735,18.239200592
"acch",-81.3467,13.3659
"acch",-81.3242340088,21.8624668121
"acch",-64.6327209473,17.7791900635
"acch",-59.6425,13.1886111111
"acch",-38.6996650696,-17.9613342285
"acch",-82.9878005981,12.3091201782
"acch",-75.7888611,10.1708889
"acch",-64.6908721924,18.3387298584
"acch",-64.774559021,18.3605899811
"acch",-81.7312333,12.5131333
"acch",-87.8823852539,16.7407836914
"acch",-74.1286111,11.3298611
"acch",-64.9895172119,18.3736839294
"acch",-80.1393356323,25.3697662354
"acch",-75.7706389,10.1748611
"acch",-77.0320129395,18.4248008728
"acch",-81.3906333,13.3887667
"acch",-81.34165,13.36515
"acch",-77.4510803223,18.4792175293
"acch",-87.9350128174,17.3858833313
"acch",-74.1283611,11.3256111
"acch",-77.6291732788,24.2531509399
"acch",-82.7786331177,21.448633194
"acch",-81.69695,12.5489166
"acch",-81.4835968018,22.1089839935
"acch",-64.7017822266,18.3443202972
"acch",-74.1283611,11.3256111
"acch",-75.7464444,10.2341944
"acch",-38.7018318176,-17.9599990845
"acch",-81.4835968018,22.1089839935
"acch",-81.34165,13.36515
"acch",-75.7888611,10.1708889
"acch",-74.1283611,11.3256111
"acch",-82.3712844849,21.5364341736
"acch",-77.6478805542,24.3012199402
"acch",-39.071389,-16.975278
"acch",-80.088684082,19.6570167542
"acch",-78.6930541992,22.6266670227
"acch",-75.9233889,9.7905833
"acch",-74.1169444,11.3313611
"acch",-77.4510803223,18.4792175293
"acch",-78.1269454956,18.4658336639
"acch",-81.3969667,13.3672333
"acch",-82.9744033813,12.2983703613
"acch",-38.6923332214,-17.96733284
"acch",-38.7066650391,-17.9624996185
"acch",-72.173248291,21.8301506042
"acch",-77.3566666,8.6721666
"acch",-81.352517,13.375383
"acch",-79.2900009155,21.0898170471
"acch",-77.6477966309,24.3011207581
"acch",-64.6730270386,18.3289909363
"acch",-66.96534729,17.9019699097
"acch",-74.05391667,11.33708333
"acch",-76.4569320679,18.1911506653
"acch",-64.5787506104,17.7963600159
"acch",-65.5336532593,18.3603496552
"acch",-64.6091003418,17.7875804901
"acch",-66.8952331543,11.7923336029
"acch",-64.6039810181,17.7882003784
"acch",-64.5924987793,17.792350769
"acch",-82.3040847778,21.5608005524
"acch",-44.225,-23.079
"acch",-64.726600647,18.3138504028
"acch",-88.0741348267,16.723449707
"acch",-74.1286111,11.3298611
"acch",-81.9675140381,21.5708007812
"acch",-82.3171463013,21.5627841949
"acch",-75.74522222,10.18619444
"acch",-75.8661389,9.7055278
"acch",-81.2855834961,21.8479003906
"acch",-74.1286111,11.3298611
"acch",-76.8740310669,18.3748664856
"acch",-87.4594421387,20.1058330536
"acch",-81.6358337402,21.5809173584
"acch",-75.9233889,9.7905833
"acch",-88.018913269,17.6726837158
"acch",-78.6930541992,22.6266670227
"acch",-87.9800338745,16.52866745
"acch",-39.013056,-17.506111
"acch",-81.5466842651,22.1014671326
"acch",-64.624710083,17.7600002289
"acch",-75.7464444,10.2341944
"acch",-65.33253479,18.3286495209
"acch",-77.4142990112,18.4731006622
"acch",-61.3491325378,12.6334667206
"acch",-64.6045608521,17.7887401581
"acch",-81.348167,13.366
"acch",-81.352517,13.375383
"acch",-74.1169444,11.3313611
"acch",-82.1012191772,9.28251647949
"acch",-75.74616,10.15284
"acch",-80.0783309937,19.6849327087
"acch",-66.884185791,11.8002328873
"acch",-44.546,-23.048
"acch",-65.5665969849,18.3365001678
"acch",-81.34165,13.36515
"acch",-77.5333480835,24.0997200012
"acch",-87.95,17.916667
"acch",-74.1283611,11.3256111
"acch",-64.6905670166,18.3341903687
"acch",-81.1936035156,24.6051673889
"acch",-81.3906333,13.3887667
"acch",-75.80913889,10.19697222
"acch",-77.6462020874,24.2916698456
"acch",-77.3587222,8.6621388
"acch",-64.6852493286,18.3456192017
"acch",-82.7689819336,21.4549999237
"acch",-44.596,-23.203
"acch",-74.08557383,11.320529
"acch",-81.3970667,13.3987167
"acch",-44.31,-23.085
"acch",-77.6980667114,24.4395008087
"acch",-38.6951675415,-17.9815006256
"acch",-81.3752778,13.3136389
"acch",-74.1283611,11.3256111
"acch",-64.6710662842,17.7787704468
"acch",-81.352517,13.375383
"acch",-79.7558364868,22.9466667175
"acch",-66.8952331543,11.8811330795
"acch",-81.3752778,13.3136389
"acch",-75.74616,10.15284
"acch",-75.7888611,10.1708889
"acch",-75.7888611,10.1708889
"acch",-64.6107406616,17.7972793579
"acch",-78.109664917,20.5849990845
"acch",-74.1283611,11.3256111
"acch",-64.5705108643,17.7654094696
"acch",-81.7312333,12.5131333
"acch",-87.589515686,17.1875495911
"acch",-74.1283611,11.3256111
"acch",-82.8058319092,9.75
"acch",-74.1286111,11.3298611
"acch",-80.6376647949,24.835515976
"acch",-74.1283611,11.3256111
"acch",-74.1119444,11.3392777
"acch",-87.756111145,18.4986114502
"acch",-81.352517,13.375383
"acch",-79.9281311035,21.6569671631
"acch",-75.80913889,10.19697222
"acch",-75.73317,10.23526
"acch",-82.7786331177,21.448633194
"acch",-64.7646331787,18.3175506592
"acch",-64.6121673584,17.8043403625
"acch",-64.5806732178,17.7655296326
"acch",-81.3762778,13.3178056
"acch",-64.6914978027,17.7686328888
"acch",-75.7706389,10.1748611
"acch",-77.33625,8.6420555
"acch",-82.7689819336,21.4549999237
"acch",-75.8908333,9.8219444
"acch",-64.6245117188,17.7800197601
"acch",-64.6998519897,18.345413208
"acch",-64.7528076172,18.371219635
"acch",-32.41666667,-3.833333333
"acch",-38.7066650391,-17.9624996185
"acch",-80.1024932861,26.012550354
"acch",-81.3906333,13.3887667
"acch",-75.9233889,9.7905833
"acch",-74.1286111,11.3298611
"acch",-80.0688323975,19.6918334961
"acch",-77.5370330811,24.0979309082
"acch",-64.6094894409,17.7878704071
"acch",-38.6673316956,-17.9833335876
"acch",-75.841417,9.8065556
"acch",-64.6673736572,17.77643013
"acch",-88.0741348267,16.723449707
"acch",-80.9644317627,24.6855831146
"acch",-81.3906333,13.3887667
"acch",-74.1283611,11.3256111
"acch",-38.756389,-17.992778
"acch",-81.1053009033,19.2927494049
"acch",-74.1283611,11.3256111
"acch",-77.3446666,8.639
"acch",-64.6915130615,18.3367195129
"acch",-87.4594421387,20.1058330536
"acch",-81.3969667,13.3672333
"acch",-82.7786331177,21.448633194
"acch",-64.5850524902,17.7686805725
"acch",-38.7066650391,-17.9624996185
"acch",-74.05391667,11.33708333
"acch",-74.1286111,11.3298611
"acch",-64.7629470825,18.3157672882
"acch",-87.3029785156,20.4021892548
"acch",-77.3212661743,18.4701328278
"acch",-64.6254196167,17.7908992767
"acch",-64.708366394,18.2751407623
"acch",-81.4143944,13.3655167
"acch",-80.3000030518,30.7999992371
"acch",-74.1283611,11.3256111
"acch",-75.9233889,9.7905833
"acch",-66.8577194214,11.7421503067
"acch",-81.69695,12.5489166
"acch",-75.7888611,10.1708889
"acch",-64.6928482056,18.3366699219
"acch",-77.6820678711,24.5402202606
"acch",-81.1809844971,21.7849006653
"acch",-81.4143944,13.3655167
"acch",-81.2855834961,21.8479003906
"acch",-59.6425,13.1894444444
"acch",-64.7629470825,18.3157672882
"acch",-64.5984725952,17.7675209045
"acch",-81.69695,12.5489166
"acch",-76.9503860474,26.532283783
"acch",-44.7000007629,0.10000000149
"acch",-87.9739303589,16.5263824463
"acch",-77.498550415,18.4827327728
"acch",-75.7464444,10.2341944
"acch",-38.7010002136,-17.9636669159
"acch",-74.1283611,11.3256111
"acch",-75.7464444,10.2341944
"acch",-82.9693984985,12.2954597473
"acch",-82.3171463013,21.5627841949
"acch",-74.1283611,11.3256111
"acch",-82.0989303589,21.5154495239
"acch",-64.6290435791,17.7800197601
"acch",-81.5006027222,22.1468830109
"acch",-75.7706389,10.1748611
"acch",-64.7673034668,18.2743206024
"acch",-64.6851272583,18.3413906097
"acch",-76.6897964478,18.2696342468
"acch",-82.7029190063,21.4814167023
"acch",-87.626663208,18.8930549622
"acch",-66.6226654053,11.9542837143
"acch",-81.9271697998,21.5957832336
"acch",-87.6968307495,16.9156665802
"acch",-82.7687149048,21.4518508911
"acch",-64.6119308472,17.7860507965
"acch",-64.5972137451,17.761680603
"acch",-76.7086868286,18.2745342255
"acch",-81.34165,13.36515
"acch",-74.1283611,11.3256111
"acch",-77.3446666,8.639
"acch",-77.33625,8.6420555
"acch",-81.4142778,13.3623667
"acch",-77.6892166138,24.5263309479
"acch",-80.5886077881,23.2366657257
"acch",-79.7304000854,19.7543506622
"acch",-63.2594985962,17.6248340607
"acch",-77.3566666,8.6721666
"acch",-82.0659332275,9.27276706696
"acch",-80.0783309937,19.6849327087
"acch",-75.7888611,10.1708889
"acch",-77.3446666,8.639
"acch",-64.7029495239,18.3461494446
"acch",-75.8661389,9.7055278
"acch",-77.33625,8.6420555
"acch",-87.589515686,17.1875495911
"acch",-75.9233889,9.7905833
"acch",-77.3446666,8.639
"acch",-63.2226676941,17.4629993439
"acch",-64.6106872559,17.7900390625
"acch",-81.6956166,12.5551833
"acch",-74.1283611,11.3256111
"acch",-74.1286111,11.3298611
"acch",-75.7853889,9.7774167
"acch",-74.2363739014,11.2102661133
"acch",-77.6462020874,24.2916698456
"acch",-75.9233889,9.7905833
"acch",-71.96114444,12.18377778
"acch",-75.7888611,10.1708889
"acch",-66.7057647705,11.7663669586
"acch",-64.6412887573,17.7854003906
"acch",-77.6910018921,24.6306705475
"acch",-77.0393295288,26.6399993896
"acch",-78.8479537964,20.8119659424
"acch",-64.6931533813,18.3359794617
"acch",-67.0243301392,17.9296607971
"acch",-88.018913269,17.6726837158
"acch",-61.3491325378,12.6334667206
"acch",-69.6245193481,18.4364395142
"acch",-75.9233889,9.7905833
"acch",-74.5,11
"acch",-75.7706389,10.1748611
"acch",-87.822769165,17.5483837128
"acch",-87.9800338745,16.52866745
"acch",-64.6480712891,17.7832393646
"acch",-75.7855556,9.7794444
"acch",-74.1286111,11.3298611
"acch",-74.2318611,11.2490277
"acch",-75.7706389,10.1748611
"acch",-82.8050003052,9.73833370209
"acch",-62.9916648865,17.468000412
"acch",-79.1452789307,22.6533336639
"acch",-81.352517,13.375383
"acch",-74.1283611,11.3256111
"acch",-79.7549972534,22.9491672516
"acch",-64.5678024292,17.7896709442
"acch",-74.1283611,11.3256111
"acch",-74.1286111,11.3298611
"acch",-64.6603088379,17.7787303925
"acch",-64.6615829468,17.70911026
"acch",-74.05391667,11.33708333
"acch",-66.9295425415,17.9060306549
"acch",-82.9693984985,12.2915296555
"acch",-75.587944,10.302003
"acch",-87.8102035522,16.7364997864
"acch",-79.7409515381,19.7581825256
"acch",-81.6956166,12.5551833
"acch",-81.5193328857,22.0988502502
"acch",-88.0495147705,16.9197998047
"acch",-77.33625,8.6420555
"acch",-87.8018798828,16.9100837708
"acch",-81.3969667,13.3672333
"acch",-78.1269454956,18.4658336639
"acch",-81.34165,13.36515
"acch",-64.7850265503,18.349899292
"acch",-64.5787506104,17.7963600159
"acch",-75.73066667,10.18363889
"acch",-81.7312333,12.5131333
"acch",-75.7464444,10.2341944
"acch",-87.4527740479,19.9750003815
"acch",-75.7706389,10.1748611
"acch",-75.7464444,10.2341944
"acch",-74.1283611,11.3256111
"acch",-64.6334533691,17.8069992065
"acch",-81.34165,13.36515
"acch",-64.6943054199,18.2822322845
"acch",-64.6996994019,18.3355293274
"acch",-47.9000015259,1.70000004768
"acch",-64.6105728149,17.7877597809
"acch",-77.3268611,8.6167222
"acch",-87.6968307495,16.9156665802
"acch",-75.9233889,9.7905833
"acch",-75.7888611,10.1708889
"acch",-64.6973266602,18.3336791992
"acch",-82.7827529907,21.451133728
"acch",-78.9031982422,9.54065036774
"acch",-81.352517,13.375383
"acch",-75.74522222,10.18619444
"acch",-87.4527740479,19.9750003815
"acch",-44.373,-23.167
"acch",-38.6951675415,-17.9815006256
"acch",-74.05391667,11.33708333
"acch",-80.4151153564,24.9860496521
"acch",-64.6163482666,17.7894992828
"acch",-74.1927777,11.2958888
"acch",-69.1650009155,12.3185825348
"acch",-64.6938934326,18.3443908691
"acch",-81.348167,13.366
"acch",-81.4756317139,21.9878673553
"acch",-64.600730896,17.7628517151
"acch",-38.966389,-17.682222
"acch",-64.6458435059,17.7649707794
"acch",-79.6794433594,22.8938884735
"acch",-75.89675,9.697306
"acch",-74.1286111,11.3298611
"acch",-81.6999969482,12.5100002289
"acch",-74.05391667,11.33708333
"acch",-74.2208888,11.2498886
"acch",-77.3446666,8.639
"acch",-77.33625,8.6420555
"acch",-81.9271697998,21.5957832336
"acch",-81.7145843506,24.4800167084
"acch",-74.1286111,11.3298611
"acch",-81.2011489868,19.2917823792
"acch",-38.6923332214,-17.96733284
"acch",-64.8004226685,18.3550491333
"acch",-81.513168335,22.1587657928
"acch",-74.1283611,11.3256111
"acch",-88.0741348267,16.723449707
"acch",-78.9024353027,20.7723674774
"acch",-64.6940612793,18.3480091095
"acch",-87.589515686,17.1875495911
"acch",-79.974319458,19.6937999725
"acch",-81.7333333,12.5004167
"acch",-38.7018318176,-17.9599990845
"acch",-64.7977981567,18.264799118
"acch",-83.0335006714,12.0301198959
"acch",-75.7706389,10.1748611
"acch",-74.1283611,11.3256111
"acch",-75.7464444,10.2341944
"acch",-64.6303482056,17.7900295258
"acch",-64.7016601562,18.3382492065
"acch",-81.6370697021,21.5691833496
"acch",-74.1283611,11.3256111
"acch",-74.1169444,11.3313611
"acch",-64.7030334473,18.3338603973
"acch",-64.7438201904,18.2772903442
"acch",-82.3745651245,21.5259494781
"acch",-77.8573303223,24.8438301086
"acch",-75.7853889,9.7774167
"acch",-77.3586666,8.6704166
"acch",-74.1119444,11.3392777
"acch",-75.7464444,10.2341944
"acch",-77.8609771729,24.8449306488
"acch",-87.8297195435,18.2108325958
"acch",-81.348167,13.366
"acch",-64.5648880005,17.7873592377
"acch",-75.80913889,10.19697222
"acch",-64.6663665771,17.7791099548
"acch",-38.703666687,-17.9653339386
"acch",-64.6215515137,17.7635097504
"acch",-81.585899353,21.5856494904
"acch",-75.7853889,9.7774167
"acch",-74.4557167,11.0733667
"acch",-81.3969667,13.3672333
"acch",-74.1119444,11.3392777
"acch",-82.702796936,21.4773330688
"acch",-74.08557383,11.320529
"acch",-44.596,-23.203
"acch",-75.7855556,9.7794444
"acch",-79.9281311035,21.6569671631
"acch",-75.9233889,9.7905833
"acch",-38.918889,-17.745556
"acch",-87.8823852539,16.7407836914
"acch",-74.1283611,11.3256111
"acch",-44.537,-23.152
"acch",-38.7033348083,-17.9641666412
"acch",-77.6969680786,24.5064296722
"acch",-77.3268611,8.6167222
"acch",-79.7304000854,19.7543506622
"acch",-82.7689819336,21.4549999237
"acch",-87.9350128174,17.3858833313
"acch",-75.7888611,10.1708889
"acch",-75.625,10.2097215652
"acch",-75.9233889,9.7905833
"acch",-75.7888611,10.1708889
"acch",-79.1991348267,20.9685173035
"acch",-74.1286111,11.3298611
"acch",-64.6040802002,17.7860393524
"acch",-64.7598114014,18.3687095642
"acch",-64.6305084229,17.781539917
"acch",-77.2076187134,18.4412994385
"acch",-64.6221084595,17.7637805939
"acch",-75.80913889,10.19697222
"acch",-64.6961898804,18.350189209
"acch",-64.7957611084,18.2660293579
"acch",-82.7689819336,21.4549999237
"acch",-76.3745346069,18.1723995209
"acch",-75.8908333,9.8219444
"acch",-74.1283611,11.3256111
"acch",-78.28099823,20.6061000824
"acch",-75.7888611,10.1708889
